ChainId,Address,Value
250,0x5da62850cf67a537c63f764603f746a8e7053741,153770.106
250,0x01e22735075e1a15ae74375126d812dd890010e7,39653.04215
250,0x98ed1eae1836fa93a20fa389fc386ba75bd07d5b,36071.24998
250,0x693bb875bfa667073acf9c62782909da88aafc39,32083.45918
250,0xf903672ba62039591812141eecb4cfd9416cfc83,24569.7008
250,0xfe3f4eb10049ccc28c983170f0323b5ccdd927f9,15955.07964
250,0x51acddb3c4c37a5f9239d92eddd8ea0a59515ddd,12422.99549
250,0x200d8a9f8cf1ef581ecaf5eda86e6d3fb85e5416,9388.939793
250,0x321f011917e384e43e5e85b8d6f4a56dcdfe31e8,8660.878206
250,0xf7c0c5fcc184225d075b254a7813cc11070bbd80,8420.82734
250,0xb08a8a12e9b08fb299a1653b40375f6ec3ef53b8,8207.336651
250,0xf4a2f32befe6ebe65bc2696969cd1c1a34e0f92c,7234.383884
250,0x2b6cc385fb9076282ec6ab04cabab781f48b2914,6606.481843
250,0x2187d1c03c8d9aa8d9416c6ce8d76df94ed160be,6341.112315
250,0x43aa31f74705b2cb3bfb7868815b4a949171f4de,6121.084554
250,0xd71757ba6918260cb7943151a1a156fdaafed1ac,5827.711514
250,0x1ab3087e181a5cfd09684f38d3412597d8df4f1f,5325.234312
250,0x0a25bc1f7932e43d4c328c6c96c23a460417e075,5247.857743
250,0xc85aac62debcb68b94a2eca550f650e069bcddd1,5000
250,0x4282341588f94c158bfaa40ae2c9f3abfdac647f,4934.47434
250,0x0f16a1fa31419f74ce350909b9bd6864331c6299,4748.208783
250,0x3896a7847c6b00f64c9f6d4e4d44964a8501939f,4695.308611
250,0x236bca0806a0fa0563b4db4698a5f850a283cf18,4629.713017
250,0x8d309de16a745c15ffa00a46da4eb3e044c54d63,4446.61622
250,0xcfb3d548c3e158b4c4a04513144b9d2acac6c6c3,4364.868148
250,0xf43257df6b2066c866ceee61218ee1ee50d3be6f,4152.508619
250,0xbebed2bd296c1557a338bf92639a1805e9dd1fce,4120.660295
250,0x564f7bbb7f8a1a0c06c1804f970e074d72cb9109,4063.374987
250,0x17155568bd13c07a4693b44477512cab5407b277,3891.431051
250,0xf9250b34603bfc6ead734e76028003bd55e86400,3752.238383
250,0x17451598bf282da2367e3fd1823f871f4b42b9f9,3455.895692
250,0x22e10d3532b3a0a32483ea8c4ffaea1c8b0aacdf,3365.390248
250,0x6bce10ddd00730f84003e18408f776956b790616,3325.251609
250,0xdc92ffa1079bb5e87414ea3ee584adf6bc50a0bf,3275.535593
250,0xa15aaba9f3f7b6d12638f3b4e0d01dd2156c3a25,3114.429999
250,0x585fef5c0c5f6ca8c3f64d9c802931005239d33b,3049.105476
250,0x9996ebde659bfb68589fa79adb23e056b0737512,2805.907377
250,0x603d61861c2e380ae2d67f6e299785ac84fcacbd,2774.280294
250,0x5d7979d076f09a6c4b0e6d86446b89be9cce4eb6,2730.892477
250,0xf6a145bdd21916491229e9c8617cae222c90c30f,2412.58982
250,0xbf8666ad093f94d101de69b12bbb6eac7809b618,2376.656174
250,0xcd588e5d8f153822db33aa562202f81a5c562ce2,2296.19332
250,0x485356d65df969a603ec797e20fd93bb20fe9eda,2259.364952
250,0xc5c9a1eadcbf1d2a4fdd3059d84f07d6598ad3ee,1997.905248
250,0xd9b49a81ee72af3c026a2c144c9ffd678a78c8b1,1973.860626
250,0x6f69dfae189ad285cab4cec165c360ccf05ffa6a,1763.881494
250,0x8be514a9d22267227b0c39777ce008d7871ace26,1638.639456
250,0xe97178f627268f4cead069237db9f50f66d17d97,1511.270631
250,0xd64c7b218155bf8089a991625959086541a0ddb1,1468.146735
250,0xc42fe21ff1db9ad1a8df0051eec07d9f1331b25c,1427.355084
250,0x82a0a1477d2b68892128361410e19aeb2e1dd2b0,1419.122684
250,0x3d2b23962ebcc882f9f65452658bbba9fa72d170,1330.756058
250,0x74f4cc869e66ef9b717d6735f4edfb3563fd0e82,1272.260673
250,0xf981a33484e26cab32963aa37618c4440abf67cf,1257.835192
