ChainId,Address,Value
42161,0x48e87c81a1aece2a39b4facd8efdc3fcd63c636c,165.8050628
42161,0x1431ba2d4e5c5ed4bf6e8da41880a7e3b43da32d,161.9954458
42161,0xd1779622b76824f952bf89b3bc009f6db19be701,161.279026
42161,0xe7250b214a98f36a78aaff673c40cee79dcb3f33,159.980905
42161,0xb6395525819a4a3d74be262d1a9d0c7adfadac00,159.1089035
42161,0xc4510c342a25c39109fc77dbdbe08af53fcca959,157.9734442
42161,0xad83880ad5fc9b3c5d0f134bdd4ecc32159a0155,156.552448
42161,0x61134873e25e71ca5b60432757b57ec8c29dbf14,156.1301615
42161,0x0dd01f57994c11e3f9ffc16e555f95e9a7d62046,154.4795697
42161,0x7dc4768c37234c2372e506b5d95430d46e9d281a,151.8735273
42161,0x5eed340a4b985dc260b9890154ec8c07dc9fbff3,151.5243815
42161,0x4a07034856aeb680d517aba6cb532724ce1265be,150.2797231
42161,0x900a2ef0d2215874844cb63294f21c5ec687d166,149.0376862
42161,0x000000000000000000000000000000000000dead,147.8687627
42161,0x7fe5de3ec7a08e5e8ed1f192735a4f44cdd0267b,146.4667405
42161,0x6f34ce7d13281a881215c64d8d6e874927cd8561,146.0479919
42161,0x3d2b23962ebcc882f9f65452658bbba9fa72d170,138.5674909
42161,0x248c1e23d2ada0c5f464626669dd8b4e1552b38f,138.0822439
42161,0xa04275c10f39e8675a34e147e2ef78d35129f2b6,137.7009908
42161,0x9a6d0222421acb6b46e6eca128059a1ba081f4bc,134.5437488
42161,0x5d6d82891333088449e525ddb6e88cbb16084bbf,133.1801405
42161,0xd88cd83557e97cc58ccb04230256db38d7e1f491,131.8558551
42161,0x78a18ddecda44f7d298d9b37512ed8a7f6b226c7,131.6128135
42161,0xe1bcdc60abde7f6549d6172f07f3e83f2caddf6b,131.0241226
42161,0x823b6b8da270906f0a231223e46edb5bdea3ff13,129.1215084
42161,0x6b73a81d3724267beab9393eb89868ade5ca6a29,126.8632951
42161,0x0eafd23a586b190de1e344d4a4aaab3f88631686,125.1895665
42161,0x8d452c1f4bae385b13933c83ecff70d74229915f,124.2327539
42161,0xafae671890dfba8a9743a8ed7fc80a5cf1b02e4f,122.9640528
42161,0xcdbc0f810414fc48aaefc9e959de0af878319cd5,122.7936891
42161,0x377cf7555fd49930412baae234424336b79b46a8,122.7744753
42161,0x6506d9a2bd8efe989781d3086758216d0fd0934a,119.7206958
42161,0x6dfcb6ba3b0b9b17c8956b340ad19e5b3b8fe9ac,117.1527005
42161,0x9bdb0249eba24b0272bb41958bb704a94c489d53,116.536188
42161,0x9e21b3781a2841f41247d08a7eaee7d7fecb36bc,114.8370997
42161,0xa983d03a49c15de8af54b313b0c9d4d1e489d600,114.7880331
42161,0x9acfd70859c81b0a195feb8f276869aaea49fe59,113.516188
42161,0x7f2fccaf717128bdf5efabd67a8ea9a812d5813e,112.215218
42161,0x3644d4874b9980e6e3f7e61a87bb9a09cacd06ac,111.913348
42161,0x0f45156f109e474295913d78036fa213b1745d5a,108.2961167
42161,0x1e3dafcfbba5de6684f5b935435e3c3754413cf2,105.8243225
42161,0xa2dd06fa23544f0760eac3e2ccb55e4a1f7a50f8,105.4614103
42161,0xf38b07b8ac72ad70806e902c2ecfb7edd36ca3f5,104.6330056
42161,0xfd629aab93dbf96417a18509d65f859d97cd04db,104.2182987
42161,0x7ca460f6fe913fde9eab1d8e5f0d98b819347c89,103.9689101
42161,0xc14874284b65169b59d63c405a48ab8847834af0,103.54915
42161,0x0737467164f8bb1ef64f006612edb6035aea6efb,101.5369625
42161,0xce5b6d4f24b06f9c93c42653695a26ab88f1b951,100.4249943
42161,0xf6ce8f4d9af917823fee582298810e4f0d947e0e,100.4000005
42161,0x1e7e5bdcef55ec658f2a29a9bcbc69cabaf1606a,100.0175774
42161,0x769162779191b0a513d0d08db6135a144906c39e,99.95190774
42161,0x18615bcf792a9af80bc0000e5d0d66148afa7b30,99.73845844
42161,0xa22fae0feab7ea11337391d02d4ee41ff459581d,99.04219118
42161,0x5d47e5d242a8f66a6286b0a2353868875f5d6068,98.21080463
42161,0x6251d7293e3c012437a6cc9fa913de1e98348ecc,97.46279057
42161,0x1f452ea54d4d934afadc300c61ca0a3b1bbde958,96.99323126
42161,0x74ae37b023f411ff80f3a98d1f4680f38f029e57,96.67738575
42161,0x596e3177701d5fac743a48cb82d4ae86dfc8fe54,96.26368097
42161,0x377b01385680a6bfa29c861be0803feaed8d7157,96.06516844
42161,0x812c16ce67082f99aeb96b844c127724b4aab09e,95.78585918
42161,0xfe99cb7011e55f1dd8c376f9134e24ef8a10b14d,94.52780594
42161,0xc9bad38305d7f76ca29b9676c82f34dcdec2331f,91.49065739
42161,0xae80dcf8109e2774d38884ece6c11191c7a1c583,90.39082563
42161,0x027fb58c32cb13f2c0d8acc68a23dd88546de012,89.91388341
42161,0x9cad95adee7fbf9f689969a5be63140be3cb524b,88.46126853
42161,0xc9c026d92314aaa032cf493db1058b143dbf9aff,88.2542686
42161,0x1591ffe832548d7ef6152944caaef37fe313381c,87.59886905
42161,0xd87ecc6c74f486b044824a222326a96f696fcfa2,87.26418508
42161,0xcb50eb212fd3a2e15fe71b7357dcb859ffa5a035,86.57486369
42161,0x07349fe9d2b90fb21fa823246ae46589b4c8e7a2,82.88009951
42161,0x10fe29d92741817293aaa1a241050b0dc384a95e,82.80471625
42161,0x8726e883ea7938cb8551c1c45f0e9210411d2d0d,82.41296116
42161,0xc40f6f6ade14de9aa40e5a868aa8db4ae2ab5be4,81.71165633
42161,0xf98f8c1d75b23982aced2ea2aca781d75f946b1d,78.78014791
42161,0xcfd9c9ac52b4b6fe30537803caeb327dadd411bb,78.62790875
42161,0x45d84e4a91e57b5ed7ea05962b493738d6bb5dfb,77.87341076
42161,0x5d4d3fae4d0282fd8a558b5f42ba700974cbfd1a,77.08122787
42161,0x91ae6b383fba985f6641d46aa4f6be41f081e347,76.60190811
42161,0xb5ab3adc18c17f52df4b9cc7e9b48332cfbfb154,76.44844999
42161,0x9a747d1e4ecc1b05b18787b5bd9bf1eba3aa1743,76.44835516
42161,0xaec8fec6df0528b36360ebf0661ddf8a2aa43eb3,76.44819704
42161,0xa9f2ef03209ef3862bf3063d905b7be4dcbde447,76.28046809
42161,0xd69a489cb57aeb265c21f13994ffaebe989b8df3,75.6240058
42161,0xf605e8aab1418bf13c31fcdd3516fd34e4ebd6b0,75.37360195
