ChainId,Address,Value
2222,0xad95a5fe898679b927c266eb2edfabc7fe268c27,63750.00000000
2222,0x53a385d47d3a011539ec377f53acb410f53ff97d,3827.52852500
2222,0x220741b203996180b58d411aa4a094263302248a,1602.55701800
2222,0x30f89f5f4cf25f457b4d9cbfb64a64a97f00bed0,1174.46690000
2222,0x6ae098a5035a885a1e564fc859093fd67fa5e603,892.94237050
2222,0x5d6f3d0c92d0564151357b0863e55e9ed4631b8d,95.32526723
2222,0xe87c09608c6306cb72977ddf65bcbc8200cc9a96,86.32031971
2222,0x3d6991085ab1ae3926cb96f25684c40a364b6856,56.64435680
2222,0xcd114ebb9c8eabaa2026160ccae56a6bd4103042,55.18858045
