ChainId,Address,Balance
42161,0x68f5da4a7027705590220143ae1073877076fff5,306.90
42161,0xc68030ad4df2d26d4200ffa75084ad2984a6cc18,304.83
42161,0x34d4075d46291e0b5c673cc58a96a6602e94ce08,302.48
42161,0xe88767fe8cf25d81734c6d1c42b80478bb21ea97,302.27
42161,0x0b047d8a08012dae90124c05d9be68605db34b68,301.88
42161,0x1587c94817bfaa7172f6c82e03bb2ac3a5ad6102,297.05
42161,0xda1d9534bef3344fa5be3b644b767b349e7415c7,296.39
42161,0xabbf75a59ac8838fa46bd5260501b68ab28b95f6,292.60
42161,0xc923dd451dfb1fc6a4608982c6c077414da06a4d,290.89
42161,0x40f246f1cf7e20547a8ab503eb1dff59238a3dd0,290.41
42161,0x7cab04c9ffa76ba94448476cdad4ee4e6151eeb0,283.80
42161,0x472542a27301757647b81e52e8b053c42ce9979f,280.60
42161,0x88bc11ac7ecc805b024ffe559f44cbe9957c21fd,280.41
42161,0x577be3ed9a71e1c355f519bbdf5f09ba2018b1cc,278.85
42161,0x75592081d5fc1c38d2da8098dfe535cadbe39425,274.37
42161,0x7a6a59588b8106045303e1923227a2cefbec2b66,272.33
42161,0xe6aeabce67e1f30e4d9b54824d4f40cd0f2582b5,258.36
42161,0x45232d48033b129571062fb05222ef456353253e,254.70
42161,0xe5e3530db8b5d8cd8576cee23e8a8d9e330616ec,248.25
42161,0x1138f2c7e2198d6b1d7de80377454d280f6877d1,246.08
42161,0x8249ad2db1e63dde7c4110ada6791ca158ea7b0e,245.98
42161,0xff9c6e3acc07792649644e97e358ec60ad22b018,245.51
42161,0xdd1c90a381b759fcfc4e25c7eb28dae80a01a8f1,238.23
42161,0xe7b387967d1c8217a964bcfe980c420df2372cfb,235.78
42161,0xa1a7ae2f202c5762f3c4ee2fed99e3f42c6f1f1f,232.73
42161,0x84acb4278360ab4a09df2f963a14724f51098518,231.51
42161,0x0acbbae1f057746ca9fb0c25de8fa1cca8927bd2,231.37
42161,0xcc72ffa1f471360dc6964fe6b9e2907d7ca55c28,230.06
42161,0x4ee67d558e065c6655f6a871a881e4717d97d1bd,229.28
42161,0xe6611d796053e7e3a78b56dc0ea462180c3729ba,228.86
42161,0xc1543d449136d22e5fc920109abd3cebd4e0ff39,226.48
42161,0xade38ad7cd00c20cdf60afdd679be32f87b7d802,223.20
42161,0xd4912c3e08edba5dea3156ef56a79716f776a2d9,222.50
42161,0x31aca8a351e67696eeccf0b7af03d41ee80998eb,219.53
42161,0x17ec133d0774c0e8f463e864f8a31e19c7bfd03f,216.89
42161,0x4ce268f49ef0726d602a8b0f22fcc543aa23bb51,216.83
42161,0xd0048be3375987263dcbec4c95b244e8c2f222ef,216.70
42161,0x98e78cd936e6d7bb685d1cb3e4f3766322057183,207.90
42161,0x97641a5f3ee3b0561c6bcc522f7e1bedf2c2985a,206.94
42161,0x28dcb126c37b551b244b75be5d1f885c38dba24b,206.43
42161,0x665e9bce744c37ff056787d4521a73bafa882dbd,205.83
42161,0xcbbfa40f36f0fda22f28bc25e43d52573d6826db,205.61
42161,0xd67fb36a5a04fde794637c8efe9bb459c592b160,201.70
42161,0x4b7292679d439ccd83b972a5ff848b47391affca,201.29
42161,0x417fea5f99e22512e2bd5ec9d7a1afe57838e799,196.88
42161,0x4fe6b3c5f964ae3cd6f9771254364718892b2253,196.58
42161,0xb84815e09f6d24767eeb46cd30f6ec088d599896,195.81
42161,0x23d0f8944468f79fb06850c136a0e6b3ee4a450f,192.03
42161,0x5920ca4a51d93052f111e90c387f70bcf723ea3f,189.35
42161,0x733ab147ef8f4efea84ced248f1afe74fbe21582,189.01
42161,0x3838c954d0629918578847378ee22e6778473239,188.42
42161,0xc06741a532e54192c23f7e306603fbdb70eabb85,187.62
42161,0x9132da58c878b70f1c251d77117d249bc237248f,186.20
42161,0x9cb016669c235ccebcd2fbbffa2d8d3a2247b02c,184.05
42161,0xdb10d21f28a34fd04e4425eac777483798f7e217,183.04
42161,0xd1cc3fc83a8ad11664c6612d34645e1c0b0d6501,178.64
42161,0xbb518c7a5870317f2ddca6417deea7445f12c588,176.61
42161,0xc3202e5d1968abfa066297e328c447399eb79d1c,176.58
42161,0xa92a34360ff605a7012e946e148b86cf0923eab2,176.32
42161,0x97db0e57b1c315a08cc889ed405adb100d7f137d,173.57
42161,0x48e87c81a1aece2a39b4facd8efdc3fcd63c636c,165.81
42161,0x1431ba2d4e5c5ed4bf6e8da41880a7e3b43da32d,162.00
42161,0xd1779622b76824f952bf89b3bc009f6db19be701,161.28
42161,0xe7250b214a98f36a78aaff673c40cee79dcb3f33,159.98
42161,0xb6395525819a4a3d74be262d1a9d0c7adfadac00,159.11
42161,0xc4510c342a25c39109fc77dbdbe08af53fcca959,157.97
42161,0xad83880ad5fc9b3c5d0f134bdd4ecc32159a0155,156.55
42161,0x61134873e25e71ca5b60432757b57ec8c29dbf14,156.13
42161,0x0dd01f57994c11e3f9ffc16e555f95e9a7d62046,154.48
42161,0x7dc4768c37234c2372e506b5d95430d46e9d281a,151.87
42161,0x5eed340a4b985dc260b9890154ec8c07dc9fbff3,151.52
42161,0x4a07034856aeb680d517aba6cb532724ce1265be,150.28
42161,0x900a2ef0d2215874844cb63294f21c5ec687d166,149.04
42161,0x000000000000000000000000000000000000dead,147.87
42161,0x7fe5de3ec7a08e5e8ed1f192735a4f44cdd0267b,146.47
42161,0x6f34ce7d13281a881215c64d8d6e874927cd8561,146.05
42161,0x3d2b23962ebcc882f9f65452658bbba9fa72d170,138.57
42161,0x248c1e23d2ada0c5f464626669dd8b4e1552b38f,138.08
42161,0xa04275c10f39e8675a34e147e2ef78d35129f2b6,137.70
42161,0x9a6d0222421acb6b46e6eca128059a1ba081f4bc,134.54
42161,0x5d6d82891333088449e525ddb6e88cbb16084bbf,133.18
42161,0xd88cd83557e97cc58ccb04230256db38d7e1f491,131.86
42161,0x78a18ddecda44f7d298d9b37512ed8a7f6b226c7,131.61
42161,0xe1bcdc60abde7f6549d6172f07f3e83f2caddf6b,131.02
42161,0x823b6b8da270906f0a231223e46edb5bdea3ff13,129.12
42161,0x6b73a81d3724267beab9393eb89868ade5ca6a29,126.86
42161,0x0eafd23a586b190de1e344d4a4aaab3f88631686,125.19
42161,0x8d452c1f4bae385b13933c83ecff70d74229915f,124.23
42161,0xafae671890dfba8a9743a8ed7fc80a5cf1b02e4f,122.96
42161,0xcdbc0f810414fc48aaefc9e959de0af878319cd5,122.79
42161,0x377cf7555fd49930412baae234424336b79b46a8,122.77
42161,0x6506d9a2bd8efe989781d3086758216d0fd0934a,119.72
42161,0x6dfcb6ba3b0b9b17c8956b340ad19e5b3b8fe9ac,117.15
42161,0x9bdb0249eba24b0272bb41958bb704a94c489d53,116.54
42161,0x9e21b3781a2841f41247d08a7eaee7d7fecb36bc,114.84
42161,0xa983d03a49c15de8af54b313b0c9d4d1e489d600,114.79
42161,0x9acfd70859c81b0a195feb8f276869aaea49fe59,113.52
42161,0x7f2fccaf717128bdf5efabd67a8ea9a812d5813e,112.22
42161,0x3644d4874b9980e6e3f7e61a87bb9a09cacd06ac,111.91
42161,0x0f45156f109e474295913d78036fa213b1745d5a,108.30
42161,0x1e3dafcfbba5de6684f5b935435e3c3754413cf2,105.82
42161,0xa2dd06fa23544f0760eac3e2ccb55e4a1f7a50f8,105.46
42161,0xf38b07b8ac72ad70806e902c2ecfb7edd36ca3f5,104.63
42161,0xfd629aab93dbf96417a18509d65f859d97cd04db,104.22
42161,0x7ca460f6fe913fde9eab1d8e5f0d98b819347c89,103.97
42161,0xc14874284b65169b59d63c405a48ab8847834af0,103.55
42161,0x0737467164f8bb1ef64f006612edb6035aea6efb,101.54
42161,0xce5b6d4f24b06f9c93c42653695a26ab88f1b951,100.42
42161,0xf6ce8f4d9af917823fee582298810e4f0d947e0e,100.40
42161,0x1e7e5bdcef55ec658f2a29a9bcbc69cabaf1606a,100.02
42161,0x769162779191b0a513d0d08db6135a144906c39e,99.95
42161,0x18615bcf792a9af80bc0000e5d0d66148afa7b30,99.74
42161,0xa22fae0feab7ea11337391d02d4ee41ff459581d,99.04
42161,0x5d47e5d242a8f66a6286b0a2353868875f5d6068,98.21
42161,0x6251d7293e3c012437a6cc9fa913de1e98348ecc,97.46
42161,0x1f452ea54d4d934afadc300c61ca0a3b1bbde958,96.99
42161,0x74ae37b023f411ff80f3a98d1f4680f38f029e57,96.68
42161,0x596e3177701d5fac743a48cb82d4ae86dfc8fe54,96.26
42161,0x377b01385680a6bfa29c861be0803feaed8d7157,96.07
42161,0x812c16ce67082f99aeb96b844c127724b4aab09e,95.79
42161,0xfe99cb7011e55f1dd8c376f9134e24ef8a10b14d,94.53
42161,0xc9bad38305d7f76ca29b9676c82f34dcdec2331f,91.49
42161,0xae80dcf8109e2774d38884ece6c11191c7a1c583,90.39
42161,0x027fb58c32cb13f2c0d8acc68a23dd88546de012,89.91
42161,0x9cad95adee7fbf9f689969a5be63140be3cb524b,88.46
42161,0xc9c026d92314aaa032cf493db1058b143dbf9aff,88.25
42161,0x1591ffe832548d7ef6152944caaef37fe313381c,87.60
42161,0xd87ecc6c74f486b044824a222326a96f696fcfa2,87.26
42161,0xcb50eb212fd3a2e15fe71b7357dcb859ffa5a035,86.57
42161,0x07349fe9d2b90fb21fa823246ae46589b4c8e7a2,82.88
42161,0x10fe29d92741817293aaa1a241050b0dc384a95e,82.80
42161,0x8726e883ea7938cb8551c1c45f0e9210411d2d0d,82.41
42161,0xc40f6f6ade14de9aa40e5a868aa8db4ae2ab5be4,81.71
42161,0xf98f8c1d75b23982aced2ea2aca781d75f946b1d,78.78
42161,0xcfd9c9ac52b4b6fe30537803caeb327dadd411bb,78.63
42161,0x45d84e4a91e57b5ed7ea05962b493738d6bb5dfb,77.87
42161,0x5d4d3fae4d0282fd8a558b5f42ba700974cbfd1a,77.08
42161,0x91ae6b383fba985f6641d46aa4f6be41f081e347,76.60
42161,0xb5ab3adc18c17f52df4b9cc7e9b48332cfbfb154,76.45
42161,0x9a747d1e4ecc1b05b18787b5bd9bf1eba3aa1743,76.45
42161,0xaec8fec6df0528b36360ebf0661ddf8a2aa43eb3,76.45
42161,0xa9f2ef03209ef3862bf3063d905b7be4dcbde447,76.28
42161,0xd69a489cb57aeb265c21f13994ffaebe989b8df3,75.62
42161,0xf605e8aab1418bf13c31fcdd3516fd34e4ebd6b0,75.37
